tag2,count,percentage
en:canned-chicken-in-white-wine-sauce,1,0.0
en:snacks-sweet-snacks-cocoa-and-its-products-chocolates-milk-chocolates-milk-chocolate-bar,1,0.0
de:gezuckerte-erdbeeren,1,0.0
fr:fromage-doux-a-pate-molle-au-lait-de-vache,1,0.0
de:quarkriegel,1,0.0
bg:гравиера-наксос,1,0.0
fr:ble-dur-concasse,1,0.0
de:gebäck-kakaohaltige-f0ettglasur,1,0.0
pt:leite-achocolatado,1,0.0
es:salchichas-sin-fecula,1,0.0
en:candy-licorice,1,0.0
de:fermentierter-knoblauch,1,0.0
en:spicy-snack,1,0.0
it:spaghetti-integrali,1,0.0
en:frozen-drinks,1,0.0
ru:печенье-витаминизированное-земляничное,1,0.0
nl:yoghurt-met-vruchten,1,0.0
fr:preparation-cacaotee,1,0.0
en:black-tea-cut-with-the-crisp-flavour-of-lemon-juice,1,0.0
en:flavor-milk,1,0.0
en:riced-cauliflower-and-broccoli,1,0.0
fr:huile-d-olive-extra-vierge-d-italie,1,0.0
en:beef-madras,1,0.0
it:trecce,1,0.0
fr:filets-de-haddock,1,0.0
en:raw-fruit-and-nut-bar,1,0.0
en:cookies-with-chocolate-chips-and-coffee,1,0.0
es:confiseries,1,0.0
de:getränk-alkoholfrei,1,0.0
el:chocolats-au-lait,1,0.0
fr:faumage,1,0.0
fr:meuniere,1,0.0
ro:d,1,0.0
sk:biscuits-aperitifs,1,0.0
fr:pains-brischetta,1,0.0
en:finnish-sea-products,1,0.0
en:chicken-breast-shredded,1,0.0
en:mini-panettone,1,0.0
en:cocoa-biscuit,1,0.0
fr:croissants-pure-beurre,1,0.0
en:chilled-coffee,1,0.0
en:cookies-au-chocolat-noir,1,0.0
en:plant-protein-powder,1,0.0
en:mashmallows,1,0.0
it:crema-spalmabile-alla-nocciola,1,0.0
en:grapefruit-segments-in-apple-juice,1,0.0
en:hummus-salad,1,0.0
en:choc-chips,1,0.0
fr:chips-thaas-craquantes,1,0.0
en:meatless-crumbles,1,0.0
fr:lasagne-frais-au-boeuf-ch,1,0.0
fr:cere,1,0.0
en:frozen-chicken-thigh,1,0.0
fr:galettes-charentaises,1,0.0
fr:hamzafaleh,1,0.0
fr:rougail-saucisses,1,0.0
es:lidl,1,0.0
en:mustard-powder,1,0.0
fr:petit-pain-precuit,1,0.0
fr:biscuit-foire-au-lait,1,0.0
it:pappa-pronta-neonati,1,0.0
en:apple-tarte-tatin,1,0.0
en:no-erythritol,1,0.0
fr:preparation-a-base-de-tomates-sechees-pasteurisee,1,0.0
en:tomaten,1,0.0
fr:kiwi-de-l-adour,1,0.0
en:lamb-moussaka,1,0.0
en:frozen-saithe,1,0.0
en:fruit-mince-crumble-pie,1,0.0
fr:wokbde-legumes-surgele,1,0.0
fr:salmon-egg,1,0.0
en:pickled-tomatoes,1,0.0
de:marizpankugeln,1,0.0
en:fermented-soy-alternative-to-sour-cream,1,0.0
fr:chocolats-de-couverture,1,0.0
de:ganze-fische,1,0.0
sv:sill,1,0.0
en:vegan-lentils-vegetables-balls,1,0.0
fr:soupes-en-sachet,1,0.0
de:tintenfischstücke-in-bio-olivenöl,1,0.0
en:organic-vegetable-broths,1,0.0
en:partially-cooked-rice-prep,1,0.0
fr:poulet-vegetale,1,0.0
fr:pates-a-la-chataignes,1,0.0
fr:mortadelles-de-volaille,1,0.0
it:barrette-alla-frutta-secca,1,0.0
en:sylt,1,0.0
en:plant-based-bolognaise,1,0.0
en:trimmed-lamb-shoulder,1,0.0
en:tuna-patties,1,0.0
en:aliments-et-boissons-a-base-de-vegetaux-aliments-d-origine-vegetale-cereales-et-pommes-de-terre-cereales-et-derives-semoules-de-cereales,1,0.0
en:spread-not-butter,1,0.0
en:4-cheese-sauce,1,0.0
de:gefrorene-fische,1,0.0
en:dragonfruit,1,0.0
de:highprotein-creme,1,0.0
en:soft-bake,1,0.0
ro:gogoșari-în-oțet,1,0.0
en:sesame-and-poppy-seed-crackers,1,0.0
pl:musy-jabłkowe,1,0.0
fr:biscuits-aux-figues,1,0.0
it:stinco-precotto-sottovuoto,1,0.0
es:light-en-calorias,1,0.0
en:1-low-fat-milk-with-added-milk-protein,1,0.0
fr:riz-arom,1,0.0
fr:bonbons-au-herbes,1,0.0
de:schokoladen-kugel,1,0.0
fr:feuilles-de-pate-fourres-fromage,1,0.0
pl:produkt-bezglutenowy,1,0.0
fr:yaourts-a-la-goyave,1,0.0
en:shrimp-shumai,1,0.0
de:focaccini,1,0.0
en:friedas-tamarind,1,0.0
cs:hranolky,1,0.0
es:kellogs-rice,1,0.0
de:heringsstip,1,0.0
en:backmischung-fur-kuchen,1,0.0
en:organic-extra-virgin-olive-oil,1,0.0
en:electrolyte-water,1,0.0
en:dunlop,1,0.0
pl:pikantny-sos-w-koreańskim-stylu,1,0.0
fr:piparkukas,1,0.0
fr:pates-a-tartiner-a-l-amande,1,0.0
da:revet-ost,1,0.0
en:pepperami,1,0.0
de:gebäck-mit-zuckerguss,1,0.0
fr:moutarde-a-la-truffe,1,0.0
fr:andouillette-panee,1,0.0
de:wasabi,1,0.0
nl:thaise-curry-beleg,1,0.0
en:dippers,1,0.0
en:landryny,1,0.0
fr:bouillon-deshydrate-gout-pot-au-feu,1,0.0
de:schinken-nudeln,1,0.0
fr:quinoa-semoule-et-noisettes,1,0.0
en:gurken-im-glas,1,0.0
fr:palets-normands,1,0.0
fr:boissons-gazeuses-sans-sucre,1,0.0
en:vegetarian-side,1,0.0
en:individually-wrapped-oat-bars,1,0.0
en:firecracker-chili-meatballs,1,0.0
it:dolci-da-forno,1,0.0
en:traditional-foods,1,0.0
en:snack-foods,1,0.0
fr:panes-de-molde-con-cereales,1,0.0
en:grape-leaves,1,0.0
en:cioccolatino,1,0.0
pl:mleka,1,0.0
nl:bonne-maman,1,0.0
de:schokokolade,1,0.0
it:spaghetti-di-semola-di-grano-duro-bio,1,0.0
it:scalogno,1,0.0
de:vollkorn-hartweizen,1,0.0
fr:cuisses-de-dinde-cuite,1,0.0
en:raspberry-porridge,1,0.0
de:frankfurter,1,0.0
en:kasezubereitung,1,0.0
fr:petit-cuisine-cereales-saumon,1,0.0
fi:vegaaniset-pizzat,1,0.0
en:georgian-botanical-juce,1,0.0
de:thunfischburger,1,0.0
de:vanillepudding,1,0.0
es:pan-de-hambueguesas,1,0.0
en:protein-snacksize-bars,1,0.0
fr:fromage-frais6,1,0.0
nl:runderhachee,1,0.0
de:eiweiß-brot,1,0.0
fr:cantuccini-deli-di-paolo,1,0.0
es:productos-carnicos,1,0.0
fr:crispy-edamame,1,0.0
de:caramel-sauce,1,0.0
en:tempura-chicken,1,0.0
en:chicken-breast-without-skin,1,0.0
en:produits-laitiers-produits-fermentes-cremes-produits-laitiers-fermentes-cremes-epaisses-cremes-fraiches,1,0.0
en:sauce-brazilian,1,0.0
fi:vehnätortillat,1,0.0
en:emperor-carrots-and-red-onion,1,0.0
es:bombones-rellenos,1,0.0
en:sandwich-de-nata,1,0.0
en:zero-sugar-chocolate,1,0.0
en:shelf-stable-fruit-puree,1,0.0
en:low-sodium-canned-solid-white-albacore-tuna,1,0.0
sv:vegetarian-meatballs,1,0.0
de:fleischersatzprodukh,1,0.0
en:dulce,1,0.0
sv:vetegluten,1,0.0
fr:melange-de-canneberges-sechees-et-sucrees,1,0.0
es:lacteos-comidas-fermentadas-productos-fermentados-de-la-leche-yogures-yogures-naturales-yogures-sin-lactosa,1,0.0
en:meals-with-pork,1,0.0
es:preparado-para-bizcocho,1,0.0
pt:brioches-de-pao-de-leite,1,0.0
fr:chocolat-noir-82,1,0.0
id:coklat,1,0.0
en:snacks-snacks-sucres-biscuits-et-gateaux-gateaux-madeleines-madeleines-longues,1,0.0
en:fettuccine,1,0.0
en:geriebener-meerrettich,1,0.0
fi:kuoreton-nakki,1,0.0
pt:ketchup-picante,1,0.0
sk:wafer-with-filling,1,0.0
en:pulled-ham-hock,1,0.0
de:früchtekuchen,1,0.0
en:primavera-pasta-sauce,1,0.0
nl:suikers-1,1,0.0
fr:sauces-aux-airelles,1,0.0
fr:green-pea-soup,1,0.0
de:flädle,1,0.0
fr:preparation-tartinables-a-base-de-sardine-et-whisky,1,0.0
en:extruded-snack,1,0.0
en:chicken-in-white-sauce-tinned,1,0.0
en:grain-snacks,1,0.0
fr:preparation-de-fromage-frais-fondu,1,0.0
cs:pečivo-s-ořechovou-náplní,1,0.0
en:tomato-sauce-with-oak-smoked-tomato-puree,1,0.0
ru:молоко-цельное-отборное-питьевое-пастеризованное-3,1,0.0
en:scottish-porridge-oats,1,0.0
fr:fruit-mixe,1,0.0
fr:produi,1,0.0
es:carne-de-pollo,1,0.0
en:veggie-cakes,1,0.0
en:baked-beans-dunnes-stores,1,0.0
en:soft-whey-cheese,1,0.0
en:prepared-frozen-grilled-balsamic-chicken,1,0.0
nl:gegrilde-paprika,1,0.0
fr:sauces-a-l-ananas,1,0.0
fr:konserven-produkte-auf-pflanzlicher-basis,1,0.0
fr:sauces-et-marinades,1,0.0
en:chocolate-baked-oat-bar,1,0.0
en:vinegar-malt,1,0.0
el:τορτίγια,1,0.0
it:scatola,1,0.0
en:fresh-frozen-shelled-soybeans,1,0.0
de:gemüsereis,1,0.0
sv:helgskinka,1,0.0
de:paprikapaste,1,0.0
de:geräuchert,1,0.0
es:chips-de-nopal,1,0.0
sv:plant-based,1,0.0
nl:alcoholvrije-biermixdrank,1,0.0
hr:tekući-jogurt,1,0.0
en:knusperchips,1,0.0
fr:chocolats-au-lait-avec-biscuit,1,0.0
fr:andouillettes-de-volaille,1,0.0
it:risotto-agli-asparagi,1,0.0
de:hygieneartikel,1,0.0
fr:lentilles-au-saumon-fume-et-sauce-gravlax,1,0.0
fr:salades-melees,1,0.0
fr:filets-de-maquereaux-a-l-huile-d-olive-et-aromates,1,0.0
de:schokolada-mit-mandeln,1,0.0
fr:chips-betterave,1,0.0
en:galeetas,1,0.0
en:ravioli-ricotta-epinards,1,0.0
fr:mousse-de-homard,1,0.0
en:flavored-mineral-water,1,0.0
sk:snacks-sales,1,0.0
fr:salade-oeuf-saumon-fume,1,0.0
fr:chocolats-noirs-au-riz,1,0.0
en:frappuccino,1,0.0
en:butter-80-fat-lightly-salted,1,0.0
fr:chocolat-truffes,1,0.0
fr:roulades-chorizo-bigard,1,0.0
de:müsliriegel-sonnenblumenkerne,1,0.0
en:vindaloo-curry-sauce,1,0.0
en:black-olive-tapinade,1,0.0
fr:chocolat-noir-en-tablette-aux-framboises,1,0.0
en:moulded-chocolate,1,0.0
fr:gaperons,1,0.0
en:stoneless-manzanilla-olives-filled-with-piquillo-pepper,1,0.0
de:zwiebelringe,1,0.0
en:mullet-rillettes,1,0.0
ro:cotlet,1,0.0
en:garlic-slices,1,0.0
sv:fryst-majs,1,0.0
en:amoy-sweet-sour-sauce,1,0.0
nl:gemengd-fruitcompotes,1,0.0
ru:солодощі,1,0.0
sr:proteinski-napitak,1,0.0
en:140-680,1,0.0
fr:amuse-gueule-sale,1,0.0
fr:nouilles-thailandaises-au-poulet,1,0.0
de:lachs-lasagne,1,0.0
en:peanut-butter-puffs,1,0.0
en:biscuit-w-vanilla-filling,1,0.0
pl:wielkopolski-ser-smażony,1,0.0
es:cereales-crujientes,1,0.0
fr:coupes-pour-glaces,1,0.0
fr:massa-alimenticia,1,0.0
fr:moulages-chocolat-noir-decores,1,0.0
de:waffelröllchen,1,0.0
en:frozen-fish-filets,1,0.0
lv:c,1,0.0
en:plant-basedb,1,0.0
en:studenten-futter,1,0.0
el:βρώμη-με-βανίλια,1,0.0
it:pates-seches,1,0.0
fr:popcorn-au-chocolat,1,0.0
de:mango-filets,1,0.0
en:chocolate-turron-with-hazelnuts,1,0.0
en:mature-cheese,1,0.0
de:mehrfruchtkompotte,1,0.0
pl:kluski-śląskie,1,0.0
fi:viilit,1,0.0
nl:gevulde-eieren,1,0.0
en:walnut-flours,1,0.0
en:khakhra,1,0.0
en:sauce-garlic-marinade,1,0.0
en:baked-bread,1,0.0
en:good-cholesterol,1,0.0
de:gyroscreme,1,0.0
fr:algues-assaisonnees-grillees-salees,1,0.0
en:puff-chips,1,0.0
en:frozen-kiwis,1,0.0
en:plant-based-foods-and-beverages-plant-based-foods-meat-alternatives-meat-analogues-sausages,1,0.0
fr:barre-cereales-petit-dejeuner,1,0.0
en:mantequillas,1,0.0
fr:specialite-a-base-de-fromage,1,0.0
fr:palets-chocolat,1,0.0
fr:cumberland-sausages,1,0.0
es:semillas-de-quinoa,1,0.0
en:meal-replacement-powder,1,0.0
hr:kokos-riegel,1,0.0
nl:vanille-vla-s,1,0.0
en:fresh-squeezed-orange-juice,1,0.0
fr:categorie-2,1,0.0
bs:vafel,1,0.0
en:chicken-caesar-sandwich,1,0.0
es:galletas-banadas-en-chocolate,1,0.0
en:cottonseed-oils,1,0.0
it:succo-di-mango,1,0.0
en:white-batch-bread,1,0.0
ro:covrigei-cu-masline,1,0.0
de:weinsauerkraut,1,0.0
en:fermentiertes-produkt-aus-kichererbsen,1,0.0
sl:omaka-s-česnom,1,0.0
el:μπάρες-πρωτεΐνης,1,0.0
en:peanut-butter-cookie-mix,1,0.0
it:tortilla-di-farro,1,0.0
pt:cafe-torrado-e-moido-a-vacuo-tradicional-cafe-brasileiro-pacote-500g,1,0.0
fr:puree-d-aromates,1,0.0
de:milchzubereitung,1,0.0
fr:chocolat-blanc-en-tablette-a-la-noix-de-coco,1,0.0
en:haferriegel,1,0.0
it:mix-di-frutta-secca-e-semi,1,0.0
en:red-cheddar-cheese,1,0.0
it:ravioli-di-pesce,1,0.0
fr:surpefruits,1,0.0
de:sauerkirsche,1,0.0
fr:fromage-fromage-en-tranches,1,0.0
en:yaourts-aux-fruits,1,0.0
en:mango-coconut-jelly,1,0.0
nl:kott,1,0.0
sv:cannellinibönor,1,0.0
en:chocolate-flavoured-rice-pudding,1,0.0
en:weizenbrote,1,0.0
el:barboiled-ρύζι-μακρύκοκκο,1,0.0
de:mandeltorte,1,0.0
fr:fromage-mme-loik-ail-et-fines-herbes,1,0.0
en:tortine,1,0.0
nl:limonade-siroop,1,0.0
ro:prăjitură-alune,1,0.0
fr:preparation-de-viande-bovine-attendrir-marinee,1,0.0
en:cereales-rellenos,1,0.0
en:burger-di-salmone,1,0.0
fr:flans-nappes-caramel,1,0.0
fr:fromage-a-tartine,1,0.0
de:stundentenfutter,1,0.0
fr:melanges-de-cer,1,0.0
en:sweet-bar,1,0.0
it:cono-al-caffe,1,0.0
fr:truites-marinees,1,0.0
fr:gateaux-a-l-anis,1,0.0
de:jun-menüs-glas-8-mo,1,0.0
en:vegetable-pate,1,0.0
en:hefegeback,1,0.0
fr:waffels,1,0.0
en:mackeral,1,0.0
de:karotte-laugensticks,1,0.0
de:muh-muhs-toffee-sauce,1,0.0
pl:kasze-jeczmienne,1,0.0
en:cooked-wholegrain-rice,1,0.0
fr:amandes-pralinees-canelle,1,0.0
en:concentrate-sauce,1,0.0
en:flocken-flockenmisch,1,0.0
en:spanish-salami,1,0.0
en:sunflower-oil-based-oils,1,0.0
fr:bigarreaux-au-sirop,1,0.0
de:rohkost,1,0.0
cs:minerálka,1,0.0
fr:pates-trafilata-al-bronzo,1,0.0
ro:lipsa,1,0.0
fr:instant-apero,1,0.0
de:kuchen-mit-schokoladenkrem,1,0.0
fr:lentilles-rosees,1,0.0
de:rollhering,1,0.0
bg:катък,1,0.0
hr:pureća-hrenovka,1,0.0
de:geflügelwürst,1,0.0
de:hähnchenkeule,1,0.0
en:specialty-beverages,1,0.0
ca:beguda-gasosa,1,0.0
da:rugbrødssnacks,1,0.0
fr:boisson-au-lait-aromatisee-au-cafe,1,0.0
fr:cookies-chocolat-chunk,1,0.0
en:ready-to-eat-quiche,1,0.0
en:saltines,1,0.0
it:birra-beck-s,1,0.0
en:mayonnaises-de-dijon,1,0.0
en:nur-puur,1,0.0
et:caramel-candy,1,0.0
es:suplemento-alimentario,1,0.0
fr:specialites-de-patisserie-aux-noix,1,0.0
en:light-cheese-shredded,1,0.0
fr:pinces-de-tourteau,1,0.0
fr:boudins-blancs-de-volaille,1,0.0
en:chicken-spring-rolls,1,0.0
fr:salade-de-petits-pois,1,0.0
en:gaufrettes-fourres-vanille,1,0.0
en:keto-granola-bar,1,0.0
de:himbeergelee,1,0.0
de:nuss-frucht-mischungen,1,0.0
fr:glace-adelis,1,0.0
fr:desert-pret-a-la-preparation,1,0.0
it:burger-vegetari,1,0.0
sl:instant-pšenični-kosmiči-z-lešniki-in-čokolado,1,0.0
nl:gemarineerde-artisjokken-in-blik,1,0.0
en:steak-slice,1,0.0
en:sauces-au-poisson,1,0.0
es:atun-en-conserva-y-tarro,1,0.0
de:gemüse-vollkonserve,1,0.0
en:pork-liver-mousse-superior-quality,1,0.0
fr:chocolades,1,0.0
de:glutenfreie-mehlmischung,1,0.0
en:chips-de-manioc-a-la-crevette,1,0.0
es:gateaux-marbres,1,0.0
fr:biscuits-sucrees,1,0.0
it:senape,1,0.0
nl:zalmsalade,1,0.0
en:postres-puddings-arroz-con-leche,1,0.0
en:pates-brisees,1,0.0
el:δημητριακά-πρωινού,1,0.0
en:saltsticks,1,0.0
de:geräucherte-mettwurst,1,0.0
uk:milch-getränk,1,0.0
de:barres-de-graines,1,0.0
de:nektar,1,0.0
fr:tortelloni-con-manzo,1,0.0
ru:kakao,1,0.0
fr:graines-de-sesame-crues,1,0.0
en:smoked-meat,1,0.0
en:smarowidła,1,0.0
fr:mezclas-de-copos-de-cereales,1,0.0
en:beef-lasagne-ready-meal,1,0.0
en:helados-veganos,1,0.0
fr:beurre-familia,1,0.0
fr:poulets-jaunes,1,0.0
fr:saumons-gravlax,1,0.0
en:alkoholische-getranke,1,0.0
fr:suif,1,0.0
en:minced-beef-hotpot,1,0.0
en:μελομακάρονα,1,0.0
fr:pate-d-olives,1,0.0
fr:tarte-flambee-alsacienne,1,0.0
es:2300,1,0.0
en:grain-free,1,0.0
en:chocolate-frog,1,0.0
pt:pastilha-elastica,1,0.0
en:cake-with-toffee-flavoured-filling,1,0.0
en:frosted-sugar-cookies,1,0.0
es:spray,1,0.0
fr:biscuits-cacaotes-fourres-gout-beurre-de-cacahuetes,1,0.0
en:duck-thighs,1,0.0
de:press-saft,1,0.0
en:lingue,1,0.0
fr:cous-de-canard-farcis,1,0.0
es:aliments-a-base-de-plantes-sechees,1,0.0
fr:2-filets-de-cabillaud,1,0.0
en:joghurtersatz,1,0.0
en:mediterranean-vegetables-in-basil-oil,1,0.0
fr:preparations-de-viande-porcine,1,0.0
fr:god,1,0.0
ru:сгущёнка,1,0.0
en:sourdough-focaccia,1,0.0
en:sourdough-rye-multigrain-sliced-bread,1,0.0
en:vegetable-snack,1,0.0
en:210-calories,1,0.0
nb:medisterfarse,1,0.0
fr:plat-a-l-italienne,1,0.0
fr:pain-complet-sandwich-club,1,0.0
fr:poulet-marinee,1,0.0
fr:omega-3,1,0.0
ar:النشويات,1,0.0
it:noodles-cinesi,1,0.0
en:pomodori-secchi,1,0.0
en:ready-to-eat-food,1,0.0
en:chocolate-protein-pudding,1,0.0
en:ontbijten-smeerbare-producten-zoete-smeerpastas-smeerpastas-hazelnootpastas-chocopastas-choco-hazelnootpastas,1,0.0
en:green-giant-zucchini-tots-pizza,1,0.0
en:linsen-waffeln-mit-reismehl,1,0.0
en:chickpea-tofu,1,0.0
es:bebidas-en-polvo-sabirizada,1,0.0
da:mayonnaise-light,1,0.0
ro:prosciutto,1,0.0
pt:alimentos-para-lanches,1,0.0
ro:ulei-din-alune-de-pădure,1,0.0
fr:hamburger-bacon-boeuf-charolais-emental,1,0.0
ko:음료수,1,0.0
en:ready-to-eat-dal-palak,1,0.0
fr:crunchy-nut-almond,1,0.0
fr:pane-au-colin-d-alaska,1,0.0
it:sancarlo-swing,1,0.0
fr:biscottes-artisanales,1,0.0
fr:farine-t65,1,0.0
sv:vitamindricka,1,0.0
en:marshmellows,1,0.0
fr:legumes-de-base-conserve,1,0.0
fr:gateau-au-fromage,1,0.0
es:chocolat-noir-en-tablette-extra-degustation-a-70-de-cacao-minimum,1,0.0
fr:jus-vegetaux,1,0.0
en:barres-de-cereales-a-la-figue,1,0.0
de:bohnenkaffee,1,0.0
nb:syltede-grønnsaker,1,0.0
bg:e,1,0.0
el:wholegrain-rye-crispbread,1,0.0
en:pea-and-ham-hock-soup,1,0.0
fr:roti-cuit,1,0.0
en:rea,1,0.0
pl:chłodnik,1,0.0
en:she-sjs,1,0.0
en:soy-coconut-curd,1,0.0
en:oat-hoops,1,0.0
de:vegane-frischkäse-alternative,1,0.0
bg:билкова-напитка-от-плодов-концентрат-от-ябълка,1,0.0
fr:getreidekorner,1,0.0
en:buckwheat-breads,1,0.0
en:chicken-powder,1,0.0
es:gelatina-en-polvo,1,0.0
fr:sauces-au-foie-gras,1,0.0
en:walnusse,1,0.0
ru:козинак-арахисовый-восточные-сладости-типа-карамели,1,0.0
es:clara-de-huevo-kirkland,1,0.0
it:riso-soffiato-integrale,1,0.0
fr:haricots-blancs-lingots,1,0.0
de:fertige-sauce,1,0.0
fi:hapanjuurileivät,1,0.0
bg:fromage-fondu-en-portions-environ-20-mg,1,0.0
fr:biscuits-dejeuner,1,0.0
en:energy-protein-bar,1,0.0
it:snack-con-ortaggi-a-radice,1,0.0
en:low-calcium,1,0.0
fr:legumes-e-seus-produtos,1,0.0
tr:draje,1,0.0
fr:rostis-refrigeres,1,0.0
fr:pois-chiches-en-conserve-et-bocal,1,0.0
en:lorr,1,0.0
de:shake,1,0.0
ru:злаковая-полоска-с-клюквой,1,0.0
fr:filets-de-harengs-sans-huile,1,0.0
ru:рис-отборный-длиннозёрный-очищенный-шлифованный-в-пакетиках-для-варки,1,0.0
es:barras-de-arroz,1,0.0
fr:sert-a-plus-de-chose-que-tartiner,1,0.0
es:masa-para-empanadillas-grandes,1,0.0
sv:labeled-products,1,0.0
en:steve,1,0.0
en:חטיף,1,0.0
de:fruits-à-coques-et-dérivés,1,0.0
en:chilisauce,1,0.0
es:helado-paleta-de-crema,1,0.0
sv:kaffe-eko,1,0.0
de:schaschlik,1,0.0
en:produits-laitiers-produits-fermentes-produits-laitiers-fermentes-fromages-fromages-de-vache-fromages-a-pate-pressee-non-cuite-fromages-des-pays-bas-maasdam,1,0.0
it:zuppa-congelata,1,0.0
en:370,1,0.0
fr:biscuits-aperitifs-en-pate-feuilletee,1,0.0
de:thunfisch-wrap,1,0.0
fr:cakes-aux-olives,1,0.0
fr:brioche-originaire-d-italie,1,0.0
en:pan-grattato,1,0.0
en:graanwafels,1,0.0
fr:aperitifs-veggie,1,0.0
fr:gateau-feuillete,1,0.0
de:feijão,1,0.0
en:chocolate-severed-fingers,1,0.0
de:kaffee-weißer,1,0.0
sl:kruh,1,0.0
en:rich-dark-chocolate,1,0.0
en:apple-mixed-berry-blend-unsweetened-snack,1,0.0
en:white-slices,1,0.0
et:mahetoit,1,0.0
fr:plat-de-cote-demi-sel,1,0.0
en:family-classic,1,0.0
pt:breading,1,0.0
fr:tomme-blanche,1,0.0
it:legumi-in-scatola-piselli,1,0.0
fr:chips-artisanale,1,0.0
en:merguez-de-porc,1,0.0
el:συσκευασμένα-ψωμιά,1,0.0
fr:mouline-de-legumes-d-autrefois,1,0.0
fr:suisses,1,0.0
fr:petits-glaces,1,0.0
en:cold-brew-coffee,1,0.0
en:potato-chips-pink-soup-flavour,1,0.0
it:gillette-di-maria-con-cioccolato,1,0.0
fr:creme-mi-grasse,1,0.0
en:oat-clusters,1,0.0
ro:suc-tedi,1,0.0
en:cooked-rabbit-meat,1,0.0
en:chocolate-flavoured-wheat-cereal,1,0.0
uk:консерви-овочеві,1,0.0
sv:chia-frön,1,0.0
th:ซอส,1,0.0
fr:boulettes-de-sere,1,0.0
sl:e,1,0.0
en:cold-cut-salads,1,0.0
hu:jázmin-rizs,1,0.0
en:lenses,1,0.0
en:protein-breakfast,1,0.0
lt:yy,1,0.0
en:leches,1,0.0
en:wafer-biscuit-with-chocolate-filled-with-praline,1,0.0
de:sonnenblumöl,1,0.0
it:vitello-tonnato,1,0.0
it:pomodoro-in-scatola,1,0.0
en:smooth-peanut-butters,1,0.0
fr:sauce-tomate-a-l-arrabbiata,1,0.0
it:lenticchie-di-altamura,1,0.0
el:γλύκισμα,1,0.0
fr:gateaux-grecs,1,0.0
en:snacking-cheese,1,0.0
fi:kolmioleipä,1,0.0
fr:boule-de-chocolat,1,0.0
en:bearnaise-style-vegan-sauces,1,0.0
fr:fricassee-de-canard,1,0.0
de:maissnacks,1,0.0
fr:substitut-de-nuggets-au-fromage,1,0.0
en:non-perishable,1,0.0
es:psi,1,0.0
fr:chocolat-noir-en-tablette-a-croquer,1,0.0
en:condiments-sauces-dips-groceries,1,0.0
fr:miel-d-italie,1,0.0
en:egg-fried-microwavable-rice,1,0.0
it:the-alternative-food,1,0.0
en:unprepared-frozen-fruits,1,0.0
de:schoko-crunchies,1,0.0
en:whole-bean-sprouts-canned,1,0.0
en:coconut-milk-reduced-fat,1,0.0
en:chicken-kyiv,1,0.0
de:plize,1,0.0
en:thins,1,0.0
en:8-butter-brioche-rolls-by-sainsbury-s,1,0.0
it:biscotti-fiocchi-avena,1,0.0
en:cous-cous-lemon-and-coriander,1,0.0
fr:huiles-de-colza-vierge,1,0.0
ro:alimentos-e-bebidas-à-base-de-plantas,1,0.0
fr:icecream,1,0.0
es:aceite-de-cacahuate-y-soya,1,0.0
en:vegan-gyozas,1,0.0
en:past,1,0.0
it:voorgerechten,1,0.0
sl:koncentrati,1,0.0
fr:pommes-de-terre-ditta,1,0.0
en:gyros,1,0.0
fr:knr-legume-d-automne-2x1l,1,0.0
en:crema-vegetale,1,0.0
de:pflanzliche-salamipizza,1,0.0
en:lindores-choclate,1,0.0
nl:diepvries-tuinerwtjes,1,0.0
fr:variete-manzanilla,1,0.0
en:fruchtgummis,1,0.0
pt:preparado-de-frutas,1,0.0
hr:orah-jezgra,1,0.0
fr:sucre-de-datte,1,0.0
de:rotwurst,1,0.0
en:plant-based-patties,1,0.0
es:preparados-para-reposteria,1,0.0
de:vegane-eierzubereitung,1,0.0
fr:xondiment,1,0.0
en:moderate-sodiums,1,0.0
bg:сухи-пасти,1,0.0
it:legumi-in-vetro,1,0.0
de:apfelstrudel,1,0.0
es:ensalada-de-cangrejo,1,0.0
fr:boite-de-chocolat,1,0.0
en:lamb-samosas,1,0.0
en:bars-covered-with-chocolat,1,0.0
it:crema-spalmabile-dolce,1,0.0
es:preparado-para-masa-de-pizza,1,0.0
en:preparation-pour-crepes-et-gaufres,1,0.0
en:sausages-mild-italian,1,0.0
en:honey-butter-almonds,1,0.0
en:highly-processed-food,1,0.0
fr:riz-nature,1,0.0
en:linguica-sausage,1,0.0
fr:veloutes-de-crustaces,1,0.0
en:microwave-satay-noodles,1,0.0
fr:confitures-de-mombins,1,0.0
ro:iaurt-alb-cu-fulgi-de-porumb-activia,1,0.0
en:nudeln-mit-paprikasauce,1,0.0
ru:risotto-con-i-frutti-di-mare,1,0.0
fr:bifteck,1,0.0
en:barrette-cioccolato,1,0.0
de:bohnensnack,1,0.0
en:sweet-tamarind,1,0.0
en:heyaa,1,0.0
en:date-rolls,1,0.0
en:wild-pacific-pink-salmon-in-brine,1,0.0
it:salsa-bbq-al-whisky,1,0.0
de:gefriergetrocknete-himbeeren-in-zartbitterschokolade,1,0.0
en:cobb-salad,1,0.0
sl:meal-in-the-bottle,1,0.0
es:flocons-de-cereales,1,0.0
en:fruit-preserves-with-chocolate,1,0.0
pt:papa,1,0.0
fr:fouaces,1,0.0
fr:beurre-extrait-du-lait-frais-de-nos-elecages,1,0.0
en:beef-brisket,1,0.0
en:plant-burger,1,0.0
en:chocolate-bananenchips,1,0.0
